url,description,filename,ed2k,magnet,pan,
http://diaodiaode.me/rss/feed/0,['[电视剧]生活点滴Life in Pieces'],['Life.in.Pieces.S03E05.HDTV.x264-KILLERS.mkv'],['ed2k://|file|Life.in.Pieces.S03E05.HDTV.x264-KILLERS.mkv|173171986|81B1DB2096104878B26018853D559D9A|h=QDDT4B5KSFWL6IFHS5YM7ONDAXA5LUYI|/'],['magnet:?xt=urn:btih:15da583917855b507924739bd3a38790ef539a39&dn=Life.in.Pieces.S03E05.HDTV.x264-KILLERS%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]信长的忍者：伊势·金崎篇信長の忍び〜伊勢・金ヶ崎篇〜'],['信长的忍者.伊势.金崎篇.第一季.15.中日双语.720p.HDTV.云光字幕组.mp4'],['ed2k://|file|信长的忍者.伊势.金崎篇.第一季.15.中日双语.720p.HDTV.云光字幕组.mp4|55792100|52ef510b3c89fc373f6cf5d4924b3928|h=p2gkoj6iui6k6mrijtvy3gc2vr6e366w|/'],['magnet:?xt=urn:btih:143cb75f9465a454effa7916d74fa25081d11c93&tr=udp://9.rarbg.to:2710/announce&tr=udp://9.rarbg.me:2710/announce&tr=http://tr.cili001.com:8070/announce&tr=http://tracker.trackerfix.com:80/announce&tr=udp://open.demonii.com:1337&tr=udp://tracker.opentrackr.org:1337/announce&tr=udp://p4p.arenabg.com:1337&tr=wss://tracker.openwebtorrent.com&tr=wss://tracker.btorrent.xyz&tr=wss://tracker.fastcast.nz'],['https://pan.baidu.com/s/1bGfeKu'],
http://diaodiaode.me/rss/feed/0,['[电视剧]生活点滴Life in Pieces'],['Life.in.Pieces.S03E05.720p.HDTV.x264-KILLERS.mkv'],['ed2k://|file|Life.in.Pieces.S03E05.720p.HDTV.x264-KILLERS.mkv|585517118|BDC7F536F86B9FCC23FEAB1DA36A97ED|h=PM34DTZBXYLVHMISPZGHXOYMFVLO7B5K|/'],['magnet:?xt=urn:btih:870cf9fb30affa5361488f50e9c7d5be27e742c3&dn=Life.in.Pieces.S03E05.720p.HDTV.x264-KILLERS%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]哥谭Gotham'],['Gotham.S04E10.HDTV.x264-SVA.mkv'],['ed2k://|file|Gotham.S04E10.HDTV.x264-SVA.mkv|260375938|901CFEA6D7EA7AD584A11029B60BEBFC|h=MJME7IAQI7IA5TB5Q4VL6LBUOXNE2LLU|/'],['magnet:?xt=urn:btih:1e3afb8e937d781d476a7a502862abd556c66b6b&dn=Gotham.S04E10.HDTV.x264-SVA%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]哥谭Gotham'],['Gotham.S04E10.720p.HDTV.x264-AVS.mkv'],['ed2k://|file|Gotham.S04E10.720p.HDTV.x264-AVS.mkv|1085576111|85FD68A53C002131609F899412EA3AC4|h=FG3IFIAF7K7ZICYRRBQWCRTTIOOMPHPF|/'],['magnet:?xt=urn:btih:253f47640c7674ab2736604385d41e1bc53da0ce&dn=Gotham.S04E10.720p.HDTV.x264-AVS%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]灵战Ghost Wars'],['Ghost.Wars.S01E08.WEBRip.x264-TBS.mkv'],[],['magnet:?xt=urn:btih:51e3e1b073e3806b56f8eebc04c8d88f51e5a7bd&dn=Ghost.Wars.S01E08.WEBRip.x264-TBS%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]灵战Ghost Wars'],['Ghost.Wars.S01E08.720p.WEBRip.x264-TBS.mkv'],[],['magnet:?xt=urn:btih:ff1977dd5471b1cc8b25cecfebe6b5872b17c7da&dn=Ghost.Wars.S01E08.720p.WEBRip.x264-TBS%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]维京传奇Vikings'],['vikings.s05e00.a.new.world.hdtv.x264-crooks.mkv'],['ed2k://|file|vikings.s05e00.a.new.world.hdtv.x264-crooks.mkv|269178910|E74D6301A11A7413B5E82E6B338BEE5C|h=KQZPK3ML5RJ4IHESKA7EVJVD74SLZ6YV|/'],['magnet:?xt=urn:btih:0661cadee8c3b98d7e378d5cb90e4baf7d5780bf&dn=Vikings.S05E00.A.New.World.HDTV.x264-CROOKS%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]维京传奇Vikings'],['vikings.s05e00.a.new.world.720p.hdtv.x264-crooks.mkv'],['ed2k://|file|vikings.s05e00.a.new.world.720p.hdtv.x264-crooks.mkv|917979585|35397501D4E89A639257E602CC8D93A3|h=PNJ2TBR7XTN5JMSMY5KCMBNPM4L65WCB|/'],['magnet:?xt=urn:btih:372366e433fb26a3f25960e1f433e272c8d1155b&dn=Vikings.S05E00.A.New.World.720p.HDTV.x264-CROOKS%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]维京传奇Vikings'],['Vikings.S05E01-E02.HDTV.x264-KILLERS.mkv'],['ed2k://|file|Vikings.S05E01-E02.HDTV.x264-KILLERS.mkv|630498758|C4109114E2CD33CD251913A5C0C4B0CF|h=CQ7SJV63FVWMQEVNJKTGHEHERFTL66MA|/'],['magnet:?xt=urn:btih:dc6ff36b1c25ae86cbefca329d957d96fc854da8&dn=Vikings.S05E01-E02.HDTV.x264-KILLERS%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]维京传奇Vikings'],['Vikings.S05E01-E02.720p.HDTV.x264-KILLERS.mkv'],['ed2k://|file|Vikings.S05E01-E02.720p.HDTV.x264-KILLERS.mkv|1996551573|2B795304AD0DB2D5717601EB686F489B|h=BGWTT4CKN7DUKFQN4B32AVU5UPFLGHMZ|/'],['magnet:?xt=urn:btih:f1cefd00fd6e126094aaf66916234e13955af2d4&dn=Vikings.S05E01-E02.720p.HDTV.x264-KILLERS%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]新宿SEVENSHINJUKU SEVEN'],['新宿SEVEN.SHINJUKU.SEVEN.Ep08.Chi_Jap.HDTVrip.1280X720.mp4'],['ed2k://|file|新宿SEVEN.SHINJUKU.SEVEN.Ep08.Chi_Jap.HDTVrip.1280X720.mp4|393011270|e88b6006e4dabe42d11cb462c59badc7|h=dsov6dy5jn2hmzwhp6pwoi4pvlxadltg|/'],['magnet:?xt=urn:btih:7aa28557b548c895a35d0d6155b49f229917f004&tr=udp://9.rarbg.to:2710/announce&tr=udp://9.rarbg.me:2710/announce&tr=http://tr.cili001.com:8070/announce&tr=http://tracker.trackerfix.com:80/announce&tr=udp://open.demonii.com:1337&tr=udp://tracker.opentrackr.org:1337/announce&tr=udp://p4p.arenabg.com:1337&tr=wss://tracker.openwebtorrent.com&tr=wss://tracker.btorrent.xyz&tr=wss://tracker.fastcast.nz'],['https://pan.baidu.com/s/1pLfx9Ej'],
http://diaodiaode.me/rss/feed/0,['[电视剧]金色年代The Goldbergs'],['The.Goldbergs.2013.S05E08.HDTV.x264-SVA.mkv'],['ed2k://|file|The.Goldbergs.2013.S05E08.HDTV.x264-SVA.mkv|195978800|0E8359F8048BCC54B2224648FD472D11|h=4647HZ4CSD7VQG4BWF6FHWAREAAMXKTA|/'],['magnet:?xt=urn:btih:db890cc6ea9192d55b61fcf8aaccf6a38b1e9ae1&dn=The.Goldbergs.2013.S05E08.HDTV.x264-SVA%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]金色年代The Goldbergs'],['The.Goldbergs.2013.S05E08.720p.HDTV.x264-AVS.mkv'],['ed2k://|file|The.Goldbergs.2013.S05E08.720p.HDTV.x264-AVS.mkv|704841245|6BD5E0DF32102CBAF1FE10A65ABB5849|h=CMBHPUAXXOLQBYMUIQC47ZH5CJAGBG6Z|/'],['magnet:?xt=urn:btih:6223eb7035e9213e23d853f50aa83f0adc1a1af5&dn=The.Goldbergs.2013.S05E08.720p.HDTV.x264-AVS%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]无言有爱Speechless'],['Speechless.S02E08.HDTV.x264-KILLERS.mkv'],['ed2k://|file|Speechless.S02E08.HDTV.x264-KILLERS.mkv|174596835|A57D0096AB9D0D36D55EE019D92C3298|h=KY6WE5UKI5PAUR5C7E6HIXR3FT6XF2WH|/'],['magnet:?xt=urn:btih:6e72dcb9a4bcf488cb1bd441457beb7a98b18890&dn=Speechless.S02E08.HDTV.x264-KILLERS%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]无言有爱Speechless'],['Speechless.S02E08.720p.HDTV.x264-KILLERS.mkv'],['ed2k://|file|Speechless.S02E08.720p.HDTV.x264-KILLERS.mkv|652172463|A212F042D52A1EA05727D2E133C896C6|h=3NWCJPBWLWY3C5IZSVF2J5W4CVDELAGC|/'],['magnet:?xt=urn:btih:665f3373239f041d7711b29a9df7b05f45bc409c&dn=Speechless.S02E08.720p.HDTV.x264-KILLERS%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]南方公园South Park'],['South.Park.S21E09.HDTV.x264-SVA.mkv'],['ed2k://|file|South.Park.S21E09.HDTV.x264-SVA.mkv|83376837|A6D9F9CB1EFA30F11FB3529CFBC8C7F7|h=O4YINUV3WDUNMM6UXEBG6THQVWIAIDT4|/'],['magnet:?xt=urn:btih:8e885a556224619508ba39e6a13b4ddfc0bf4464&dn=South.Park.S21E09.HDTV.x264-SVA%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]南方公园South Park'],['South.Park.S21E09.720p.HDTV.x264-AVS.mkv'],['ed2k://|file|South.Park.S21E09.720p.HDTV.x264-AVS.mkv|300294207|4CFD214EF55EFBCB012C0148FF392CC2|h=NQ2TIIS3MQETCY3ZRTWF6VOUMVOJT4YK|/'],['magnet:?xt=urn:btih:260963c854292f0d7e1f603ef6ceec9bc9c2de10&dn=South.Park.S21E09.720p.HDTV.x264-AVS%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]河谷镇Riverdale'],['Riverdale.US.S02E07.HDTV.x264-SVA.mkv'],['ed2k://|file|Riverdale.US.S02E07.HDTV.x264-SVA.mkv|198434820|AEFFEFC2895AB797F6C883865A78906D|h=IGIAH7Z3KWT7RP3ZG7RIKH6CGHWOABUU|/'],['magnet:?xt=urn:btih:5eebbfaa7b0bb4afb9e8f455cc4c05bd8761511a&dn=Riverdale.US.S02E07.HDTV.x264-SVA%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]河谷镇Riverdale'],['Riverdale.US.S02E07.720p.HDTV.x264-AVS.mkv'],['ed2k://|file|Riverdale.US.S02E07.720p.HDTV.x264-AVS.mkv|788652328|1800C1953DEC58C14CF1FF7D6B2FBE6D|h=BQUWZQWOPZJAVBXKYBM3O7EMHPEU6F4O|/'],['magnet:?xt=urn:btih:214a3acc80f25a008f3f1f0e446f2af90016142a&dn=Riverdale.US.S02E07.720p.HDTV.x264-AVS%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]浴血黑帮Peaky Blinders'],['Peaky.Blinders.S04E03.HDTV.x264-BRISK.mkv'],['ed2k://|file|Peaky.Blinders.S04E03.HDTV.x264-BRISK.mkv|287166763|C2C751FEB0482AE090342009ACCE70D5|h=FH5LMJ2IOY4G5MYJI5Q7FEDZDDFUE3UC|/'],['magnet:?xt=urn:btih:826f5878528fbec0aaed58f95829e18cd8a4c2cc&dn=Peaky.Blinders.S04E03.HDTV.x264-BRISK%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]浴血黑帮Peaky Blinders'],['Peaky.Blinders.S04E03.720p.HDTV.x264-BRISK.mkv'],['ed2k://|file|Peaky.Blinders.S04E03.720p.HDTV.x264-BRISK.mkv|859164434|280CB52910196665B5B73F3A35A08C13|h=XSB4BNFZXOWDUMIMOW66OEQCTHU76DUJ|/'],['magnet:?xt=urn:btih:4406f6fa091b6b6e613487d99282dc697f3dd658&dn=Peaky.Blinders.S04E03.720p.HDTV.x264-BRISK%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]黑客军团Mr. Robot'],['Mr.Robot.S03E08.HDTV.x264-SVA.mkv'],['ed2k://|file|Mr.Robot.S03E08.HDTV.x264-SVA.mkv|156264245|964ACD767BFE58F70BFAAEAADDB451B9|h=LY4TXHDGDNOYTBPFRUC7SM2R3KZOCUJP|/'],['magnet:?xt=urn:btih:cbffbccec15da8c863d0e7fc6955d560baf45ae6&dn=Mr.Robot.S03E08.HDTV.x264-SVA%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]黑客军团Mr. Robot'],['Mr.Robot.S03E08.720p.HDTV.x264-AVS.mkv'],['ed2k://|file|Mr.Robot.S03E08.720p.HDTV.x264-AVS.mkv|587388065|DA1961967F8140034CEADCD5A5873B2A|h=46GVBWDTBWHZFCX4FJSLXYBNWDW2WQL5|/'],['magnet:?xt=urn:btih:f44c5192084b1d9d941192478bfe3aea952fd448&dn=Mr.Robot.S03E08.720p.HDTV.x264-AVS%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]摩登家庭Modern Family'],['Modern.Family.S09E08.HDTV.x264-SVA.mkv'],['ed2k://|file|Modern.Family.S09E08.HDTV.x264-SVA.mkv|190635882|4B8BF3B2F8FD998C26A7B1749EA1AED8|h=YGIRJIUKWGUGI56C7SPODF3FZ2BW6NC3|/'],['magnet:?xt=urn:btih:3bc3c23eb9c6167713d8b462b728e19b9f7abff9&dn=Modern.Family.S09E08.HDTV.x264-SVA%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]摩登家庭Modern Family'],['Modern.Family.S09E08.720p.HDTV.x264-AVS.mkv'],['ed2k://|file|Modern.Family.S09E08.720p.HDTV.x264-AVS.mkv|672023791|8D270397A9FACE19632A734156BEF794|h=J4537U4JCYEQK6KPDFQHFTIEVHZELCBV|/'],['magnet:?xt=urn:btih:f9eb72a9665b14483c98b77947c783a15558de87&dn=Modern.Family.S09E08.720p.HDTV.x264-AVS%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]法律与秩序：特殊受害者Law And Order：SVU'],['Law.and.Order.SVU.S19E07.HDTV.x264-SVA.mkv'],['ed2k://|file|Law.and.Order.SVU.S19E07.HDTV.x264-SVA.mkv|203134667|36BF8886BD529145016973E930A4FB7A|h=AXH7C53GRZ4QCTVUKZAHMFHZTQKG3EPQ|/'],['magnet:?xt=urn:btih:28675f12b5eec61612a8ba37d50fca0fe7aa7426&dn=Law.and.Order.SVU.S19E07.HDTV.x264-SVA%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]法律与秩序：特殊受害者Law And Order：SVU'],['Law.and.Order.SVU.S19E07.720p.HDTV.x264-AVS.mkv'],['ed2k://|file|Law.and.Order.SVU.S19E07.720p.HDTV.x264-AVS.mkv|898970770|27FC5B1C3489D93B9DBD49DA217D3AF2|h=EEZUCCJ3CESVM4RHBVODXNEOKREY3ZCB|/'],['magnet:?xt=urn:btih:c81e0730e2a69036f55508a51ef28e9761829679&dn=Law.and.Order.SVU.S19E07.720p.HDTV.x264-AVS%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]嘻哈帝国Empire'],['Empire.2015.S04E07.HDTV.x264-SVA.mkv'],['ed2k://|file|Empire.2015.S04E07.HDTV.x264-SVA.mkv|301466914|8082B98532EBF5DC20A44B717E52EF85|h=7OEIFPWQY7ZTXOLDFSZ7AIVHJQP4KEHJ|/'],['magnet:?xt=urn:btih:5ce41beae3bf9fbf6b1d137fc02c11b3f2dc301e&dn=Empire.2015.S04E07.HDTV.x264-SVA%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]嘻哈帝国Empire'],['Empire.2015.S04E07.720p.HDTV.x264-AVS.mkv'],['ed2k://|file|Empire.2015.S04E07.720p.HDTV.x264-AVS.mkv|1259725764|13F7DAAE3497D61D4240A6D530FDC406|h=QMGR5EECS34DHXVYQ6YT3I5AF3B32BXE|/'],['magnet:?xt=urn:btih:214ec87f809f5ca50f36be79e27466654b525d4b&dn=Empire.2015.S04E07.720p.HDTV.x264-AVS%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]指定幸存者Designated Survivor'],['Designated.Survivor.S02E08.HDTV.x264-KILLERS.mkv'],['ed2k://|file|Designated.Survivor.S02E08.HDTV.x264-KILLERS.mkv|250329589|D88AD283B597AA805BD686951C54784C|h=5EAE6ICLRKPWFEBVYQQRPXHYXOMJTV6Q|/'],['magnet:?xt=urn:btih:b054dfbba46d60b018218593d339571c5bf871ba&dn=Designated.Survivor.S02E08.HDTV.x264-KILLERS%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]指定幸存者Designated Survivor'],['Designated.Survivor.S02E08.720p.HDTV.x264-KILLERS.mkv'],['ed2k://|file|Designated.Survivor.S02E08.720p.HDTV.x264-KILLERS.mkv|833121888|3A86518D0F516F85B789D688B41FAAB6|h=BE4Z33OAMK5KS26G2RNVYIGTLCFP3IHV|/'],['magnet:?xt=urn:btih:127a474847b0b106da58239b539f81a5ac1578a5&dn=Designated.Survivor.S02E08.720p.HDTV.x264-KILLERS%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]芝加哥警署Chicago P.D.'],['Chicago.PD.S05E08.HDTV.x264-KILLERS.mkv'],['ed2k://|file|Chicago.PD.S05E08.HDTV.x264-KILLERS.mkv|285592928|06F0FB7E0C45D1197E95AE0FECA69557|h=S22EA2MQ7CN7B527HVPBNQMXWXAZX4GM|/'],['magnet:?xt=urn:btih:e2c8d2ca41329ce7cd134b6244062eca5355dd7c&dn=Chicago.PD.S05E08.HDTV.x264-KILLERS%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]芝加哥警署Chicago P.D.'],['Chicago.PD.S05E08.720p.HDTV.x264-KILLERS.mkv'],['ed2k://|file|Chicago.PD.S05E08.720p.HDTV.x264-KILLERS.mkv|926837892|50F5BB1A6A796EDDC341147E462DAEB1|h=RATGGM4ALBWD67LED4D4Q7C2GOJUHIQY|/'],['magnet:?xt=urn:btih:10c73fc755bb5dd17a517c111867965a6b6b9224&dn=Chicago.PD.S05E08.720p.HDTV.x264-KILLERS%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]钱斯医生Chance'],['Chance.S02E10.WEB.h264-TBS.mkv'],[],['magnet:?xt=urn:btih:85456f23aed690e5f044e7831d404e27a4eef859&dn=Chance.S02E10.WEB.h264-TBS%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]钱斯医生Chance'],['chance.s02e10.720p.web.h264-tbs.mkv'],['ed2k://|file|chance.s02e10.720p.web.h264-tbs.mkv|898834453|89FB44A0F45C79E54CC0CFFF268D1DAA|h=44HXU5KUBKLP4FFZWYZLIMG25SZEZAAP|/'],['magnet:?xt=urn:btih:12b11ad8a3de3ea77586156f5e80f815b1a634d5&dn=Chance.S02E10.720p.WEB.h264-TBS%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
http://diaodiaode.me/rss/feed/0,['[电视剧]大城小妞Broad City'],['broad.city.0409-yestv.mkv'],['ed2k://|file|broad.city.0409-yestv.mkv|174593007|B00BAED26B96A0F93739AF406176FA50|h=DZK3NCBXV6HWYZEWZB7E2EZJKZJIT26F|/'],['magnet:?xt=urn:btih:087ea6ebe0b8118d66fc87320e3d69e15d498793&dn=Broad.City.S04E09.HDTV.x264-YesTV%5Brartv%5D&tr=http%3A%2F%2Ftracker.trackerfix.com%3A80%2Fannounce&tr=udp%3A%2F%2F9.rarbg.me%3A2710&tr=udp%3A%2F%2F9.rarbg.to%3A2710'],[],
